Red Mean,Red Var,Red Entropy,Red Histogram,Green Mean,Green Var,Green Entropy,Green Histogram,Blue Mean,Blue Var,Blue Entropy,Blue Histogram,Brown Mean,Brown Var,Brown Entropy,Brown Histogram,PCA,Cell Count,Num Blobs
173.40328407959643,4060.312390194677,11.316640310495966,227.33333333333331,167.69343743358576,4448.284460349911,11.299033709502885,230.0,173.46233263610023,4035.9427904067297,11.313345615870553,227.66666666666663,-0.3763684764743452,0.0015312981794854315,11.395172112071965,-0.28093420180004697,17393.804335208926,3,9
162.4493685752956,3023.799141697028,11.335791893034315,203.66666666666663,150.0719566895225,3724.3056800552163,11.300313636658766,193.66666666666663,154.11826489636582,3393.200127350373,11.311235366530726,191.33333333333331,-0.3622794966443447,0.00157037839322803,11.394605278446855,-0.38999769645100346,25813.25279869122,12,16
197.417422623908,1621.5193635699936,11.376265787769078,225.66666666666663,189.43606894777463,1892.5381466881915,11.368470279217751,203.66666666666663,191.83748503931724,1528.8372816874112,11.375548769510162,206.66666666666663,-0.3854781776795987,0.0005786077867108398,11.398840084570718,-0.4130059793779337,6201.296060826689,3,10
175.34703191239473,2049.7875900148542,11.36411199336002,206.33333333333331,168.1306584937529,2342.869954230204,11.353422143266119,199.66666666666663,176.98645429022045,1667.9411258950736,11.369334812610981,203.0,-0.38036111757415936,0.0006341622200012492,11.398571056593836,-0.3948847106001073,16237.146053302473,1,8
137.64318072504778,2523.9122545064265,11.331001651212206,120.33333333333331,119.01788570597643,3022.5491482282764,11.284421704407857,112.66666666666669,117.3059921029966,2763.7104649839534,11.288689668015971,146.66666666666666,-0.3354419667503681,0.0013632558084690075,11.3947448567138,-0.2809077539056402,41834.41780261444,41,24
173.06864576458875,1751.514789777997,11.36816665425185,190.66666666666663,161.8944866388519,2000.9500306759912,11.356885169456856,184.0,166.10009955145915,1516.7736514033843,11.368864614333036,185.33333333333331,-0.37078717599158295,0.0006230341407271392,11.398523130966465,-0.3805352175803676,19802.082570842256,6,12
178.1855012807463,1470.7390481846974,11.3752223485994,191.33333333333331,166.4022773794477,1722.7208476004246,11.365342202470064,187.66666666666663,168.4934732273688,1383.5674594426032,11.372814756352934,187.66666666666663,-0.3710180757286019,0.0005916198183834597,11.398655954075108,-0.3855704541462279,17641.346235625067,5,9
167.65283386091878,1890.013243750532,11.364709457088056,201.66666666666663,161.43150524043355,2063.2994577503578,11.356280754621253,194.33333333333331,173.36131586895004,1530.3902951287032,11.37043973702976,187.33333333333331,-0.3800930116896804,0.0006264517968134673,11.398594103778196,-0.3890169541523068,19522.535750695788,5,10
189.81775371640137,2065.439308970832,11.368537241957796,221.0,180.8812317535598,2513.336639621026,11.3568775509025,214.0,181.8578203823224,2109.1649954125755,11.3647363826423,220.0,-0.37874774317613336,0.0008739255152809159,11.397731225794775,-0.4175129575043079,10792.49114176385,3,12
172.44314940548765,1730.5278386914395,11.368545320888142,192.33333333333331,160.41264639097997,2093.3330954015096,11.354046981242929,183.66666666666663,163.46654959116788,1795.853225540569,11.361654739975323,187.0,-0.3682418917158905,0.0007993441453532353,11.39782073733063,-0.38675783481778186,20631.206740516936,6,12
176.00491045961454,2386.2849503283883,11.356746662370698,206.33333333333331,166.2183980044966,2941.8805917043683,11.336130566588722,198.0,170.0038254605653,2562.644072121033,11.345244928092807,194.33333333333331,-0.3726931112250623,0.0011345094387873401,11.39656226563342,-0.3905314237971012,17782.870305475135,9,12
161.90877059540722,2057.7660645068413,11.359165002226828,161.66666666666666,156.0869453361819,2220.515734431403,11.350447510783534,139.0,171.2530396751714,1503.1485524375375,11.370806288144646,175.66666666666663,-0.3805959012461265,0.0005387018478332251,11.398921900252926,-0.3867436896999492,21802.90279917103,3,6
174.97286383821208,1688.0236928856666,11.369251993623037,187.66666666666663,160.9943289224953,2064.1865093764472,11.35346051328484,179.33333333333337,159.99272938781445,1896.679313140816,11.357021889803587,181.0,-0.3636542859704788,0.000899936584025597,11.397363015597072,-0.38339540270063055,20730.824330806117,6,12
127.5818055726446,1729.584814095418,11.349065257765876,118.66666666666669,116.34572320220131,1979.0505071225864,11.328986410932998,103.0,132.36057762217422,1642.3196655492843,11.352123471896483,129.0,-0.3564529074037676,0.0006539092199300768,11.398270997582225,-0.3819809507413115,41167.482690705954,1,12
137.2779387255176,5685.778926170271,11.22515578933568,23.0,128.03138667352715,6186.302926466082,11.176309186612967,11.666666666666664,132.48336148365232,5881.114970752083,11.202520199901874,19.0,-0.34969134523933515,0.002349356666320336,11.391091483287466,-0.2799957344222981,37311.161451372696,6,18
170.19977405174436,2577.643158750303,11.351985005782232,222.0,161.21179852574357,2995.752783469033,11.333998058563795,198.33333333333331,168.81514748157178,2431.690888550245,11.348405407492082,191.66666666666663,-0.3741605045508346,0.0010368609872079297,11.396963569268706,-0.4039280391028517,19913.181410263303,8,9
138.2992695831143,1478.3064623695907,11.362621813821466,112.33333333333331,130.99269583114284,1533.6498946362765,11.35644750438646,102.0,151.47380901779619,810.7795318152499,11.382926852673016,141.33333333333334,-0.3717079148603698,0.00021489847246765245,11.4000950210252,-0.3663014427721071,33546.050755497185,1,1
188.64739768011543,1862.3509571153602,11.3709425874574,222.0,179.220456147023,2332.703661366185,11.357604803403122,216.0,179.73125580250783,2083.5126357860768,11.362441203660635,198.66666666666663,-0.3771169452920678,0.0009272335227761296,11.397482187510192,-0.4166333009327807,11777.514191215918,6,16
223.64980257491527,1020.585989183739,11.389712649716849,250.0,220.92362501538014,1211.1579122337,11.387209446626755,250.0,223.87787608639724,989.3712894834653,11.39014424625648,250.0,-0.4048551690795206,0.0002903096378006076,11.399980884900478,-0.4182814602451113,-8921.188733911837,0,3
171.89741725484055,2475.42182093762,11.355083206496305,201.0,162.9280209393631,2988.049124895077,11.336959659628954,197.33333333333331,169.81528170825828,2382.392921355804,11.352704786032335,198.66666666666663,-0.3744526300575336,0.0009357686715313901,11.397396727785885,-0.4086184075752676,19216.892896901536,6,11
189.8890392724913,1331.5629049963995,11.380068233305344,197.0,180.3126586950929,1433.359163366794,11.375577454252591,189.0,183.62677151262292,964.4437700368196,11.384762922503414,191.33333333333331,-0.3811161051069123,0.00033149087733281023,11.399708530092266,-0.3864481139260065,10603.136062613665,1,4
147.80229527633918,2443.194019854468,11.340469820125156,173.66666666666663,132.79462198409414,2908.388519750897,11.307492102192265,163.0,135.73302312054676,2649.858858355513,11.317073369094796,168.0,-0.3503295221601033,0.0013010135717456323,11.395422699399447,-0.3762297785518083,34318.748577151375,19,17
171.43134864263263,2367.282680308879,11.355648409981706,204.33333333333331,161.5701166653617,2906.1346374613613,11.334382112758766,195.66666666666663,167.26356528450464,2540.389018145225,11.344518952567348,195.0,-0.3719643061221182,0.0011294012735402527,11.39657420217834,-0.3898397336005776,19814.809392304403,9,11
157.82493484412927,3067.1053238246272,11.332919732193561,208.33333333333331,141.80928624959455,3830.64084664104,11.290798776884332,195.66666666666663,139.35445912238114,3412.451611781421,11.2984408608939,187.33333333333331,-0.34928791656342234,0.0015355543756175526,11.39442837437502,-0.3828570153685856,30697.450554066298,29,19
154.38094652185097,1867.334494069477,11.360019138508727,182.0,144.67392982181408,2122.2239318154802,11.34639367053341,179.33333333333337,154.30360957931117,1561.4100079997847,11.364019271126134,172.33333333333337,-0.3669821992813985,0.0006659291316049778,11.39831707916806,-0.3726435066480397,27903.777365946393,10,7
173.6965358329325,2374.9957496800644,11.358348046348308,209.33333333333331,167.47361886332368,2648.871467098681,11.34852532192425,202.33333333333331,178.1363295712576,1710.5073144057171,11.37017987518789,199.33333333333331,-0.3822357809039452,0.000551006155459017,11.398909175760794,-0.4096502579940977,16623.08470174319,4,10
233.16250377512557,516.5489775858769,11.395595720512727,243.0,232.00445185176898,590.3971122041477,11.394736620135262,243.0,233.34107001040258,396.5795023908323,11.396934442954787,243.0,-0.40985687403166027,0.00010696409121461094,11.400562689194384,-0.4147412059827544,-14303.767145021626,0,1
187.21465084283173,1810.6754158267365,11.371155644603931,217.33333333333331,174.83861478059532,2341.8814278817285,11.354847782379613,215.33333333333331,172.14949497209201,2278.363541791457,11.354728563664944,193.33333333333331,-0.370239510517126,0.0010625549176901837,11.39685229285213,-0.417235151231298,13983.38697368527,7,18
191.15420409167683,1510.730530334025,11.377574677880618,217.0,180.38841847406633,1933.82310229738,11.36600973129893,195.33333333333331,181.2749074395141,1844.5508059178208,11.36755427302167,198.33333333333331,-0.3777422726081325,0.0008343909228275221,11.397830314733596,-0.412405714984544,10813.240815660278,6,16
142.96180132213289,1191.3866349539164,11.3715467589986,127.66666666666669,131.95601838905606,1247.1144065984247,11.364156593762988,117.33333333333331,146.05370186015816,808.4136998173327,11.380356455183136,139.0,-0.3641401181648339,0.00032791699903175867,11.399611267699099,-0.3651511735866412,33602.8121115748,7,7
137.7331126050044,1680.3399969436068,11.355914389738535,114.0,128.06653169427636,1866.615387629696,11.340870386228712,111.33333333333331,144.1081867093209,1356.4423621452493,11.363634029086022,140.33333333333334,-0.3641372128409589,0.0006024508780630598,11.398512708995948,-0.3674878458426265,35575.41839687909,8,8
174.96403843357456,2404.929132599903,11.357248533916511,206.0,165.57749913311932,2814.26878107914,11.34128749857457,197.33333333333331,172.35914587085156,2280.963328647093,11.354833162439055,198.0,-0.3757311832319689,0.0009600563729551711,11.397308942403876,-0.3973993505722299,17821.960691415534,8,9
113.49063209583784,7897.419876784154,11.085401560704822,22.33333333333333,105.30469457836044,8857.484682718152,10.985493954234105,13.0,106.4091676826881,8329.52280898611,11.029154001288953,21.0,-0.33126297696713514,0.0031678828468633467,11.386786626798733,-0.28093420180004697,48919.404214333095,0,14
162.52588897215915,2422.9054521758585,11.350066450689626,203.0,148.2730953792463,2762.6804552109675,11.327756448731847,187.33333333333331,147.45446918938268,2230.4533832600905,11.339951716102851,173.0,-0.35623583069929377,0.0009560760297663644,11.396982454154939,-0.3783559279020429,26993.608800739516,15,15
144.75378351472582,1680.177003419717,11.360603514422786,120.33333333333331,137.50841713179943,1763.027638573487,11.353746763344366,113.0,155.55195132045503,982.9038261551004,11.37991487034222,143.0,-0.37285584297262986,0.00028184404379066603,11.399849604187029,-0.3686276617351936,30529.865973437736,1,3
147.17911432758024,1580.2135864506265,11.363523981516886,124.66666666666669,138.7185378239617,1674.1090878990653,11.355130403206244,120.33333333333331,154.65763246496124,1028.6764221260112,11.376677400976432,158.0,-0.3708413278707096,0.00037553480783089887,11.399454590785249,-0.3684527137083835,30162.10828710768,5,5
143.02484312256016,1601.8250559101666,11.360807869729214,116.66666666666669,132.12790684667956,1735.6765851076416,11.348241639911153,107.0,145.75832485095245,1266.7551186981093,11.366918805863753,139.0,-0.3635616063518205,0.0005594621520195336,11.39867927327318,-0.36813149471823103,33593.19942456522,5,6
182.2046397691301,1339.1414314764238,11.378507804791932,193.33333333333331,172.36590194740555,1684.98326210553,11.368178720868409,187.0,175.59589937472734,1573.8800690899518,11.370922440746195,189.0,-0.3760353505100583,0.0007110607178928048,11.398259763980965,-0.3871413820971367,14749.067250076929,5,13
184.983747385376,1725.7981832971775,11.371974664635145,203.33333333333331,174.99545866377338,2097.419158132655,11.359564944957198,191.66666666666663,178.51177279896197,1841.759307604267,11.365326914987588,194.33333333333331,-0.3776583720324291,0.0008017526072567786,11.397923158290624,-0.38997434420700977,13329.92079302502,7,12
140.9179091956466,1430.4107396515344,11.364608350654976,117.66666666666669,131.45011800762856,1511.2523103908795,11.355888088833982,109.66666666666669,148.78719477410766,961.4650885401437,11.377125341909888,144.66666666666666,-0.3677544324175562,0.00035613600345375915,11.399520532137634,-0.3684814250477746,33524.94001114976,5,5
175.7751814856657,1557.5520449735507,11.37324101152969,206.0,166.11209046878668,1798.7070809209326,11.363585771885461,198.66666666666663,172.6745338419033,1410.8395533740995,11.372815257187732,193.66666666666663,-0.3760949058970141,0.0006283113449520187,11.398550274376886,-0.3859976376500008,17378.1975852606,6,12
151.4601514524446,6068.810374487413,11.239062449345436,23.0,146.86764130155143,6784.600986560789,11.2022519089174,13.0,150.272166977998,6442.162812866651,11.223841213530784,22.0,-0.3611990382738457,0.002494720004155351,11.39101103069132,-0.28179220735479704,28269.098913784946,2,15
173.61621234661808,2082.3913475444892,11.364076164640064,224.66666666666663,167.61401997740518,2277.024932465636,11.356518472936516,202.33333333333331,179.5115490878178,1511.256029860593,11.374177580134127,196.0,-0.383665324374268,0.0005166786049428307,11.399041969698601,-0.4160152518760765,16293.51604873319,1,7
169.413720204472,2087.7640824017317,11.360747293514404,205.66666666666663,160.63743134864262,2497.1327580198763,11.344465610029529,201.0,169.09358955716382,2050.5820956832167,11.356998968025527,201.66666666666663,-0.3749064389178552,0.000907131976716583,11.397472488113033,-0.3931947640010993,20190.99062109537,6,11
243.3354436751267,399.73238979012115,11.396770432854083,248.0,242.5504412702319,439.3005982605551,11.396280213878862,248.0,242.69711748190738,279.3232351671132,11.398151680463604,247.0,-0.4143315930868229,6.377270475406324e-05,11.400695794954796,-0.41727613689873627,-19553.12856092483,0,2
195.70914195590652,1669.5131354042956,11.3753478506521,222.33333333333331,187.03083858122392,1979.78510282918,11.366192861464784,197.66666666666663,188.2470665876221,1673.384780854941,11.37171579021376,200.66666666666663,-0.3826551836448652,0.0006718096590657912,11.398465773849685,-0.4145135970943554,7495.431138954538,6,7
136.5156094450845,1170.4756151163788,11.369838477509635,115.33333333333331,127.32054451292493,1157.1440940917114,11.365622166309171,109.66666666666669,147.22385655641438,533.6221849726119,11.388696784322796,138.0,-0.36840992255534266,0.00012097871465375571,11.400440908544402,-0.3679303004479962,35302.85454759018,0,1
140.65661457925526,2507.368054171301,11.334283037502134,139.33333333333334,121.18433798279659,3133.8082807803444,11.284441278604893,140.0,118.29056721960606,2935.1014522805813,11.284906412533152,161.0,-0.3350500356117122,0.0014315002856930042,11.394441976679405,-0.2914432689305301,40478.624267026076,33,26
160.82822339794856,2630.6073648697698,11.345659726656695,192.33333333333331,152.7988724958334,3072.318749525705,11.325129994959145,169.33333333333334,162.4558226418049,2620.4516255022186,11.340052840186123,178.66666666666663,-0.3716771037204457,0.0011643439780959519,11.39643068411025,-0.4102810404505561,24260.691869740716,7,11
149.1587342423463,1575.5707699283773,11.364240381207333,123.0,138.75845907763895,1695.2072142965128,11.354056963355227,121.66666666666669,150.406427221172,1187.3471825473846,11.371456063148205,157.0,-0.3655886317518415,0.0004902739347665458,11.398982029119516,-0.36463456247168463,30514.577991940045,7,8
169.63637990626503,2236.643051397556,11.359120565997276,206.0,163.0122481851433,2482.5958947689314,11.348887315726154,201.0,175.1399425062359,1651.9598905974708,11.36941435766101,193.0,-0.3810628356696975,0.0005940693164612249,11.398724455347711,-0.3907818979533717,18643.687696990346,4,6
170.9274952181743,2483.5215045022337,11.352297800566358,199.66666666666663,159.9901567096565,3095.0492873447115,11.327216079225517,193.66666666666663,163.86132146172858,2820.2551947235775,11.33456017190413,190.66666666666663,-0.36863974997190174,0.0013133784973390712,11.395776547584779,-0.3853671241306144,20747.342491872136,10,12
172.72149081106477,2103.5016655261647,11.36226837694602,205.33333333333331,166.11941700875832,2381.9303934409513,11.35165921972323,200.33333333333331,176.98080558383015,1686.5771642641791,11.368855617970233,201.0,-0.3814616991266877,0.0006124092514183492,11.398659268048227,-0.3954823559399149,17226.809100583057,5,6
65.79160188364783,4891.481016260379,10.948960429623163,19.666666666666668,58.271630071252005,5251.307074141785,10.78829573809518,12.0,63.39572264292346,4862.016153335407,10.926916895788667,20.0,-0.30738457860440066,0.0018494713302407567,11.391678734206774,-0.28085717328641346,74165.35537577451,0,13
167.6500710282883,1706.970736591861,11.368564857138427,192.0,160.9037035379917,1783.2721556107708,11.363233900643523,187.66666666666663,173.0989474390667,1118.301839028132,11.379794109140231,178.0,-0.380143606370169,0.000374475429334507,11.399531415809786,-0.3827919605027342,19679.523487353177,3,6
180.92830057829326,1658.4889923681708,11.37315042488084,205.33333333333331,175.3713381282089,1782.7398162975776,11.368539622293964,202.0,184.47692978825742,1048.3304288284055,11.383674959789332,201.0,-0.38554291566381454,0.0002834943949465425,11.399896972246092,-0.3941055159143318,12751.367733175966,0,2
140.1620339817228,2478.331817046126,11.33452940142603,139.0,120.9570250892048,3096.6352601245258,11.284786391739578,137.33333333333334,118.70749767899687,2898.527545153923,11.286110513223742,164.33333333333334,-0.33572726207679804,0.0014430991088884445,11.39440092646627,-0.2788509266029629,40788.580699944665,37,24
166.1352893144372,2387.980924997952,11.352917998307896,188.0,159.2561380745182,2741.559688305854,11.337103169754238,186.33333333333331,169.55752172794487,2283.553499899487,11.35110035766137,187.0,-0.3765766404440964,0.0009883033236957627,11.397178887948947,-0.4133083021900323,20579.631925719223,6,11
195.01984317848797,1165.6481112985464,11.383878243401382,201.66666666666663,185.42403328821823,1435.7343913611362,11.377014551485386,194.0,187.535911231418,1268.7723734297329,11.380170921593752,197.33333333333331,-0.3824838190352892,0.0005379069749427997,11.398975816282404,-0.404447943738916,8219.765696450206,5,9
230.9846422299527,663.3585968141489,11.394113589333156,249.33333333333331,229.49862976924197,783.4962257932991,11.392729804453394,250.0,231.28292748403263,608.5784234205307,11.394737809355096,249.33333333333331,-0.4087756025385735,0.00017571765909441222,11.4003500051788,-0.4182814602451113,-13143.90373522975,0,4
152.8541179628863,2374.368758811109,11.346067333154748,203.66666666666663,138.5713806333262,2840.7601339413263,11.316564482818967,171.66666666666666,140.37828435923535,2490.8347759114004,11.326190310818438,163.66666666666666,-0.3529661203187906,0.0011920677102245912,11.395931419600176,-0.3766125958921775,31661.93373748249,22,18
167.698224852071,2986.514305301775,11.340327323438126,221.0,155.34667397456406,3663.104400772992,11.308754768878641,195.33333333333331,157.4371875034955,3290.2306856346777,11.318284475379464,198.66666666666663,-0.3634285760281331,0.0014728761651917569,11.39503809719771,-0.3947769139569299,22996.71195799084,12,17
169.34851959150342,2407.446838699432,11.355090733453867,209.66666666666663,159.55528461650317,2884.787720559981,11.336581265037696,205.33333333333331,166.20680976722858,2342.131355289244,11.350827257863033,198.33333333333331,-0.3720012474476361,0.0010203827058102267,11.397016522966291,-0.3964226854653823,20629.29076401854,7,12
170.3758682788783,2390.995231577106,11.355488524895838,211.33333333333331,160.06690081766422,2936.7342744064335,11.333970715406506,184.0,164.7931454905426,2656.735625323616,11.341393833539634,189.0,-0.3698880514568469,0.0012220089668225778,11.396191126486453,-0.4145135970943554,20570.0214839293,9,14
169.1523584747374,2329.2169408084437,11.355297022845471,201.33333333333331,160.91764074227356,2727.3490295274705,11.338593730416619,198.33333333333331,169.35557767810204,2188.7524473013823,11.353701446589026,193.33333333333331,-0.3752122406679944,0.0009170471921123467,11.397436944726715,-0.3901663711231788,20027.233829096767,9,10
167.52192928490732,2151.175146336584,11.358915711136119,197.0,158.28518696658875,2525.6749351025132,11.342653615156882,188.66666666666663,165.056106754958,2154.18157032379,11.353130215776346,186.33333333333331,-0.3716423075865809,0.0009648402844060467,11.397214929994028,-0.3962981214673352,21400.99033426297,7,15
169.91195847921162,2638.087135772417,11.350374031912608,199.0,161.9983333519759,3023.546389320807,11.334422452453875,197.0,171.21734656211902,2245.6173167968086,11.354748017398373,191.66666666666663,-0.3767966818669655,0.0008824823109112981,11.397601952348795,-0.4040318019016709,19476.68096213806,6,8
240.22215635171867,308.0406119920193,11.397798918112352,245.0,238.89295421751441,348.5860512954174,11.397314131927802,245.0,238.90484446482705,231.3102259690863,11.398629435534222,244.0,-0.4121708437398488,6.0201504162491555e-05,11.400705895691845,-0.4147072306974336,-17792.353719434686,0,1
145.00044742228837,1284.2609812206026,11.369835305701608,132.33333333333334,136.34309459625732,1355.807823843682,11.362691343489963,119.66666666666669,152.8797440744511,861.1174609740876,11.380118837466036,151.0,-0.3700548544838645,0.00033110162712826115,11.399620501078827,-0.3701847447893223,31246.336513092145,5,4
184.23163051867428,1422.0291875395046,11.377748081608225,197.33333333333331,171.18479659064215,1817.6674083682065,11.365540409521575,184.33333333333331,170.85230590261853,1684.432856983011,11.36753851445146,183.0,-0.3706193463478378,0.0008000260476504339,11.397856393989535,-0.3798783801393031,15522.13719408994,7,12
236.37479446538632,697.9166537493799,11.393461197128149,246.0,234.77617700025726,812.0209539241748,11.391912565743999,246.0,235.33827362110043,620.4990987701557,11.394148585976891,245.0,-0.4103284876635711,0.0001852452672850281,11.400307301912624,-0.4162641768343221,-15654.351393653518,1,1
