Red Mean,Red Var,Red Entropy,Red Histogram,Green Mean,Green Var,Green Entropy,Green Histogram,Blue Mean,Blue Var,Blue Entropy,Blue Histogram,Brown Mean,Brown Var,Brown Entropy,Brown Histogram,PCA,Cell Count
153.6750036353061,2640.625342340956,11.339652987968694,199.66666666666666,138.49060972472344,3141.5871899292392,11.30612008593392,180.66666666666666,138.65531705461908,2709.2738738385265,11.31726507034699,172.33333333333334,-0.35076728196359697,0.0012328125844259267,11.395709030220011,-0.3783729398156814,31926.1851510523,20
241.37811657587721,108.2399542205238,11.399898934893322,244.0,241.20826388966566,111.99706194157017,11.399861354537432,244.0,241.5005313139674,77.5705666017448,11.400190545415256,244.0,-0.4140219954221223,2.205499624318532e-05,11.400822049881299,-0.4152495360716026,-18747.136241707758,0
190.00035793783067,1806.9139941225044,11.372468498876701,219.0,179.78145658325968,2204.172460025321,11.360965997941763,193.33333333333334,181.35469401908256,1927.804282420274,11.366528769325374,200.33333333333334,-0.3783107903793062,0.0008125109331237168,11.397925270106807,-0.41300597937793365,11027.121141146856,5
174.67799017908078,1783.6400261884696,11.367747508042665,198.0,164.7673180389481,1955.2329811729867,11.358937091904812,189.33333333333334,169.7384481157929,1396.0096769867405,11.37262207429713,187.66666666666666,-0.3737456204571334,0.0005080814845505724,11.398989354903721,-0.3853382496518887,18302.4684433733,4
147.5403966398586,1566.2836026166951,11.36413052911325,123.66666666666667,139.288688045995,1621.291666203073,11.357553807865433,114.33333333333333,155.57558640283665,903.5214536177764,11.380802183852694,147.33333333333334,-0.37170413372986816,0.00026910097344737564,11.399880243463713,-0.37360082924754284,29791.304563353337,3
173.40328407959643,4060.312390194677,11.316640310495966,227.33333333333334,167.69343743358576,4448.28446034991,11.299033709502885,230.0,173.46233263610026,4035.94279040673,11.313345615870551,227.66666666666666,-0.3763684764743452,0.0015312981794854315,11.395172112071963,-0.28093420180004697,17393.804335208926,3
162.44936857529558,3023.7991416970285,11.335791893034314,203.66666666666666,150.0719566895225,3724.3056800552163,11.300313636658764,193.66666666666666,154.11826489636582,3393.2001273503734,11.311235366530727,191.33333333333334,-0.36227949664434467,0.0015703783932280299,11.394605278446857,-0.38999769645100346,25813.25279869122,12
197.417422623908,1621.5193635699934,11.37626578776908,225.66666666666666,189.43606894777463,1892.5381466881913,11.36847027921775,203.66666666666666,191.83748503931724,1528.8372816874112,11.375548769510162,206.66666666666666,-0.3854781776795987,0.0005786077867108398,11.398840084570718,-0.41300597937793365,6201.296060826689,3
175.34703191239473,2049.787590014854,11.364111993360021,206.33333333333334,168.13065849375286,2342.869954230204,11.35342214326612,199.66666666666666,176.98645429022048,1667.9411258950736,11.369334812610981,203.0,-0.38036111757415936,0.0006341622200012491,11.398571056593836,-0.39488471060010727,16237.146053302471,1
137.6431807250478,2523.9122545064265,11.331001651212208,120.33333333333333,119.01788570597644,3022.5491482282764,11.284421704407857,112.66666666666667,117.30599210299661,2763.7104649839534,11.28868966801597,146.66666666666666,-0.33544196675036814,0.0013632558084690075,11.3947448567138,-0.2809077539056402,41834.41780261443,41
173.06864576458875,1751.5147897779973,11.36816665425185,190.66666666666666,161.8944866388519,2000.9500306759912,11.356885169456856,184.0,166.10009955145915,1516.7736514033845,11.368864614333036,185.33333333333334,-0.370787175991583,0.0006230341407271393,11.398523130966465,-0.38053521758036757,19802.082570842256,6
178.1855012807463,1470.7390481846971,11.375222348599399,191.33333333333334,166.40227737944767,1722.7208476004246,11.365342202470064,187.66666666666666,168.4934732273688,1383.5674594426032,11.372814756352934,187.66666666666666,-0.3710180757286019,0.0005916198183834596,11.398655954075107,-0.38557045414622787,17641.346235625067,5
167.65283386091878,1890.0132437505322,11.364709457088056,201.66666666666666,161.43150524043355,2063.299457750358,11.356280754621253,194.33333333333334,173.36131586895002,1530.3902951287032,11.370439737029761,187.33333333333334,-0.38009301168968035,0.0006264517968134673,11.398594103778194,-0.38901695415230675,19522.535750695788,5
189.81775371640137,2065.439308970832,11.368537241957794,221.0,180.8812317535598,2513.336639621026,11.356877550902501,214.0,181.85782038232236,2109.1649954125755,11.3647363826423,220.0,-0.37874774317613336,0.0008739255152809159,11.397731225794775,-0.4175129575043079,10792.49114176385,3
172.44314940548765,1730.5278386914395,11.368545320888142,192.33333333333334,160.41264639097997,2093.3330954015096,11.354046981242927,183.66666666666666,163.46654959116788,1795.8532255405687,11.361654739975325,187.0,-0.36824189171589045,0.0007993441453532354,11.39782073733063,-0.38675783481778186,20631.206740516936,6
176.00491045961454,2386.2849503283883,11.356746662370698,206.33333333333334,166.2183980044966,2941.880591704368,11.33613056658872,198.0,170.0038254605653,2562.644072121033,11.345244928092807,194.33333333333334,-0.37269311122506227,0.00113450943878734,11.39656226563342,-0.39053142379710115,17782.870305475135,9
161.90877059540722,2057.7660645068418,11.359165002226828,161.66666666666666,156.0869453361819,2220.515734431403,11.350447510783535,139.0,171.2530396751714,1503.1485524375375,11.370806288144644,175.66666666666666,-0.38059590124612647,0.0005387018478332251,11.398921900252923,-0.38674368969994916,21802.90279917103,3
174.9728638382121,1688.0236928856666,11.369251993623038,187.66666666666666,160.99432892249527,2064.186509376447,11.35346051328484,179.33333333333334,159.99272938781445,1896.679313140816,11.357021889803585,181.0,-0.36365428597047883,0.0008999365840255971,11.397363015597072,-0.38339540270063055,20730.824330806114,6
127.5818055726446,1729.5848140954179,11.349065257765874,118.66666666666667,116.34572320220131,1979.0505071225864,11.328986410932998,103.0,132.36057762217425,1642.3196655492845,11.352123471896483,129.0,-0.3564529074037676,0.0006539092199300767,11.398270997582229,-0.3819809507413115,41167.48269070595,1
137.2779387255176,5685.778926170271,11.225155789335679,23.0,128.03138667352715,6186.302926466082,11.176309186612967,11.666666666666666,132.48336148365232,5881.114970752083,11.202520199901873,19.0,-0.34969134523933515,0.002349356666320336,11.391091483287463,-0.2799957344222981,37311.161451372696,6
170.19977405174438,2577.643158750303,11.351985005782232,222.0,161.21179852574355,2995.7527834690336,11.333998058563795,198.33333333333334,168.81514748157178,2431.690888550245,11.348405407492082,191.66666666666666,-0.3741605045508346,0.0010368609872079295,11.396963569268708,-0.40392803910285174,19913.181410263303,8
138.2992695831143,1478.3064623695907,11.362621813821464,112.33333333333333,130.99269583114284,1533.6498946362765,11.35644750438646,102.0,151.4738090177962,810.7795318152499,11.382926852673016,141.33333333333334,-0.3717079148603698,0.00021489847246765245,11.400095021025201,-0.36630144277210713,33546.05075549718,1
188.64739768011543,1862.3509571153597,11.3709425874574,222.0,179.22045614702296,2332.703661366185,11.357604803403122,216.0,179.7312558025078,2083.5126357860768,11.362441203660637,198.66666666666666,-0.3771169452920678,0.0009272335227761297,11.397482187510192,-0.4166333009327807,11777.514191215918,6
223.64980257491527,1020.585989183739,11.38971264971685,250.0,220.92362501538014,1211.1579122337,11.387209446626757,250.0,223.87787608639724,989.3712894834653,11.39014424625648,250.0,-0.4048551690795206,0.0002903096378006076,11.399980884900478,-0.41828146024511126,-8921.188733911837,0
171.89741725484055,2475.42182093762,11.355083206496307,201.0,162.9280209393631,2988.049124895077,11.336959659628956,197.33333333333334,169.81528170825828,2382.392921355804,11.352704786032335,198.66666666666666,-0.3744526300575336,0.00093576867153139,11.397396727785885,-0.40861840757526763,19216.892896901536,6
189.88903927249135,1331.5629049963995,11.380068233305344,197.0,180.3126586950929,1433.359163366794,11.375577454252591,189.0,183.6267715126229,964.4437700368195,11.384762922503416,191.33333333333334,-0.3811161051069123,0.0003314908773328102,11.399708530092266,-0.3864481139260065,10603.136062613665,1
147.80229527633918,2443.1940198544676,11.340469820125154,173.66666666666666,132.79462198409414,2908.388519750897,11.307492102192265,163.0,135.73302312054676,2649.858858355513,11.317073369094798,168.0,-0.3503295221601033,0.0013010135717456326,11.395422699399447,-0.3762297785518083,34318.748577151375,19
171.43134864263263,2367.282680308879,11.355648409981708,204.33333333333334,161.5701166653617,2906.1346374613613,11.334382112758764,195.66666666666666,167.26356528450464,2540.3890181452243,11.344518952567347,195.0,-0.3719643061221182,0.0011294012735402529,11.39657420217834,-0.3898397336005776,19814.809392304403,9
157.82493484412927,3067.1053238246272,11.33291973219356,208.33333333333334,141.80928624959452,3830.6408466410394,11.290798776884333,195.66666666666666,139.35445912238117,3412.4516117814214,11.298440860893901,187.33333333333334,-0.34928791656342234,0.0015355543756175529,11.39442837437502,-0.3828570153685856,30697.4505540663,29
154.38094652185097,1867.334494069477,11.360019138508727,182.0,144.67392982181408,2122.22393181548,11.346393670533407,179.33333333333334,154.3036095793112,1561.410007999785,11.364019271126137,172.33333333333334,-0.36698219928139864,0.0006659291316049779,11.39831707916806,-0.37264350664803964,27903.77736594639,10
173.6965358329325,2374.9957496800644,11.358348046348308,209.33333333333334,167.47361886332368,2648.8714670986806,11.34852532192425,202.33333333333334,178.1363295712576,1710.5073144057171,11.37017987518789,199.33333333333334,-0.38223578090394517,0.000551006155459017,11.398909175760792,-0.4096502579940977,16623.08470174319,4
233.16250377512557,516.5489775858769,11.395595720512727,243.0,232.004451851769,590.3971122041477,11.394736620135262,243.0,233.34107001040258,396.5795023908323,11.396934442954787,243.0,-0.40985687403166027,0.00010696409121461094,11.400562689194382,-0.4147412059827544,-14303.767145021626,0
187.21465084283173,1810.6754158267363,11.371155644603931,217.33333333333334,174.8386147805953,2341.8814278817285,11.354847782379611,215.33333333333334,172.14949497209204,2278.3635417914566,11.354728563664946,193.33333333333334,-0.370239510517126,0.0010625549176901835,11.39685229285213,-0.417235151231298,13983.38697368527,7
191.15420409167683,1510.730530334025,11.37757467788062,217.0,180.3884184740663,1933.8231022973796,11.366009731298933,195.33333333333334,181.2749074395141,1844.5508059178208,11.36755427302167,198.33333333333334,-0.3777422726081325,0.0008343909228275221,11.397830314733596,-0.412405714984544,10813.240815660278,6
142.96180132213286,1191.3866349539164,11.3715467589986,127.66666666666667,131.95601838905606,1247.1144065984247,11.36415659376299,117.33333333333333,146.05370186015816,808.4136998173328,11.380356455183138,139.0,-0.3641401181648339,0.0003279169990317586,11.399611267699099,-0.36515117358664123,33602.8121115748,7
137.7331126050044,1680.3399969436068,11.355914389738537,114.0,128.06653169427636,1866.6153876296958,11.34087038622871,111.33333333333333,144.10818670932093,1356.4423621452493,11.363634029086022,140.33333333333334,-0.3641372128409589,0.0006024508780630598,11.398512708995948,-0.36748784584262645,35575.41839687909,8
174.96403843357456,2404.929132599903,11.357248533916513,206.0,165.57749913311932,2814.26878107914,11.34128749857457,197.33333333333334,172.35914587085156,2280.9633286470926,11.354833162439055,198.0,-0.3757311832319689,0.000960056372955171,11.397308942403878,-0.3973993505722299,17821.96069141553,8
113.49063209583785,7897.419876784154,11.085401560704822,22.333333333333332,105.30469457836043,8857.484682718152,10.985493954234105,13.0,106.4091676826881,8329.52280898611,11.029154001288953,21.0,-0.33126297696713514,0.003167882846863347,11.386786626798731,-0.28093420180004697,48919.404214333095,0
162.52588897215915,2422.9054521758585,11.350066450689624,203.0,148.2730953792463,2762.6804552109675,11.327756448731845,187.33333333333334,147.45446918938268,2230.4533832600905,11.33995171610285,173.0,-0.35623583069929377,0.0009560760297663643,11.396982454154939,-0.378355927902043,26993.60880073952,15
144.7537835147258,1680.1770034197173,11.360603514422786,120.33333333333333,137.50841713179943,1763.027638573487,11.353746763344368,113.0,155.55195132045503,982.9038261551005,11.379914870342219,143.0,-0.37285584297262986,0.000281844043790666,11.399849604187027,-0.3686276617351936,30529.865973437736,1
147.17911432758024,1580.2135864506265,11.363523981516888,124.66666666666667,138.7185378239617,1674.1090878990653,11.355130403206243,120.33333333333333,154.65763246496124,1028.6764221260112,11.376677400976433,158.0,-0.37084132787070956,0.0003755348078308989,11.399454590785247,-0.3684527137083835,30162.108287107676,5
143.02484312256016,1601.8250559101664,11.360807869729216,116.66666666666667,132.12790684667956,1735.6765851076414,11.348241639911151,107.0,145.75832485095245,1266.7551186981093,11.366918805863753,139.0,-0.3635616063518205,0.0005594621520195336,11.39867927327318,-0.368131494718231,33593.19942456521,5
182.2046397691301,1339.1414314764238,11.378507804791932,193.33333333333334,172.36590194740552,1684.98326210553,11.368178720868409,187.0,175.59589937472734,1573.8800690899518,11.370922440746195,189.0,-0.37603535051005826,0.0007110607178928047,11.398259763980963,-0.3871413820971367,14749.067250076929,5
184.983747385376,1725.7981832971775,11.371974664635145,203.33333333333334,174.99545866377335,2097.419158132655,11.359564944957198,191.66666666666666,178.51177279896197,1841.759307604267,11.365326914987588,194.33333333333334,-0.3776583720324291,0.0008017526072567786,11.397923158290624,-0.38997434420700977,13329.92079302502,7
140.9179091956466,1430.4107396515346,11.364608350654978,117.66666666666667,131.45011800762856,1511.2523103908795,11.355888088833982,109.66666666666667,148.78719477410766,961.4650885401438,11.377125341909888,144.66666666666666,-0.36775443241755623,0.0003561360034537591,11.399520532137636,-0.3684814250477746,33524.94001114976,5
175.7751814856657,1557.5520449735507,11.37324101152969,206.0,166.1120904687867,1798.7070809209324,11.36358577188546,198.66666666666666,172.67453384190333,1410.8395533740995,11.372815257187732,193.66666666666666,-0.3760949058970141,0.0006283113449520186,11.398550274376888,-0.3859976376500008,17378.1975852606,6
151.4601514524446,6068.810374487413,11.239062449345436,23.0,146.86764130155143,6784.60098656079,11.202251908917399,13.0,150.272166977998,6442.162812866651,11.223841213530783,22.0,-0.3611990382738457,0.0024947200041553507,11.39101103069132,-0.28179220735479704,28269.098913784946,2
173.61621234661806,2082.391347544489,11.364076164640064,224.66666666666666,167.61401997740518,2277.0249324656356,11.356518472936514,202.33333333333334,179.5115490878178,1511.256029860593,11.374177580134127,196.0,-0.38366532437426804,0.0005166786049428307,11.3990419696986,-0.41601525187607646,16293.51604873319,1
169.41372020447199,2087.7640824017317,11.360747293514404,205.66666666666666,160.63743134864262,2497.132758019876,11.344465610029527,201.0,169.0935895571638,2050.5820956832167,11.356998968025527,201.66666666666666,-0.37490643891785524,0.000907131976716583,11.397472488113031,-0.39319476400109926,20190.99062109537,6
243.33544367512667,399.7323897901212,11.396770432854082,248.0,242.5504412702319,439.3005982605551,11.396280213878862,248.0,242.69711748190736,279.3232351671132,11.398151680463604,247.0,-0.41433159308682294,6.377270475406324e-05,11.400695794954796,-0.41727613689873627,-19553.12856092483,0
195.70914195590655,1669.5131354042958,11.375347850652101,222.33333333333334,187.03083858122392,1979.7851028291802,11.366192861464784,197.66666666666666,188.24706658762207,1673.384780854941,11.371715790213761,200.66666666666666,-0.3826551836448652,0.0006718096590657913,11.398465773849683,-0.4145135970943554,7495.431138954538,6
136.5156094450845,1170.4756151163788,11.369838477509635,115.33333333333333,127.32054451292491,1157.1440940917116,11.365622166309173,109.66666666666667,147.22385655641435,533.6221849726119,11.388696784322798,138.0,-0.36840992255534266,0.00012097871465375572,11.400440908544402,-0.3679303004479962,35302.85454759018,0
140.65661457925526,2507.3680541713015,11.334283037502132,139.33333333333334,121.1843379827966,3133.808280780344,11.284441278604893,140.0,118.29056721960605,2935.1014522805813,11.284906412533152,161.0,-0.3350500356117122,0.0014315002856930042,11.394441976679403,-0.2914432689305301,40478.624267026076,33
160.82822339794856,2630.60736486977,11.345659726656695,192.33333333333334,152.7988724958334,3072.3187495257052,11.325129994959145,169.33333333333334,162.4558226418049,2620.4516255022186,11.340052840186122,178.66666666666666,-0.37167710372044566,0.0011643439780959519,11.39643068411025,-0.41028104045055613,24260.691869740716,7
149.15873424234627,1575.5707699283776,11.364240381207333,123.0,138.75845907763895,1695.2072142965128,11.354056963355228,121.66666666666667,150.406427221172,1187.3471825473846,11.371456063148203,157.0,-0.36558863175184153,0.0004902739347665458,11.398982029119514,-0.36463456247168463,30514.577991940045,7
169.63637990626503,2236.6430513975556,11.359120565997276,206.0,163.01224818514333,2482.5958947689314,11.348887315726156,201.0,175.13994250623594,1651.9598905974708,11.369414357661007,193.0,-0.38106283566969745,0.0005940693164612249,11.398724455347711,-0.39078189795337165,18643.687696990342,4
170.9274952181743,2483.521504502234,11.35229780056636,199.66666666666666,159.9901567096565,3095.049287344711,11.327216079225517,193.66666666666666,163.8613214617286,2820.2551947235766,11.33456017190413,190.66666666666666,-0.36863974997190174,0.0013133784973390712,11.39577654758478,-0.3853671241306144,20747.342491872136,10
172.72149081106474,2103.501665526165,11.362268376946021,205.33333333333334,166.1194170087583,2381.9303934409513,11.35165921972323,200.33333333333334,176.98080558383015,1686.577164264179,11.368855617970233,201.0,-0.38146169912668765,0.0006124092514183493,11.398659268048227,-0.39548235593991493,17226.80910058306,5
65.79160188364783,4891.481016260379,10.948960429623162,19.666666666666668,58.271630071252,5251.307074141785,10.788295738095181,12.0,63.39572264292346,4862.016153335407,10.926916895788668,20.0,-0.30738457860440066,0.0018494713302407563,11.391678734206772,-0.28085717328641346,74165.35537577451,0
167.65007102828827,1706.970736591861,11.368564857138425,192.0,160.90370353799173,1783.272155610771,11.363233900643522,187.66666666666666,173.09894743906668,1118.301839028132,11.379794109140233,178.0,-0.38014360637016903,0.000374475429334507,11.399531415809784,-0.3827919605027342,19679.523487353177,3
180.92830057829332,1658.4889923681708,11.37315042488084,205.33333333333334,175.37133812820886,1782.7398162975776,11.368539622293962,202.0,184.4769297882574,1048.3304288284055,11.383674959789332,201.0,-0.38554291566381454,0.0002834943949465425,11.399896972246093,-0.3941055159143318,12751.367733175968,0
140.1620339817228,2478.331817046126,11.33452940142603,139.0,120.95702508920482,3096.6352601245258,11.284786391739578,137.33333333333334,118.70749767899687,2898.5275451539223,11.286110513223742,164.33333333333334,-0.33572726207679804,0.0014430991088884445,11.39440092646627,-0.2788509266029629,40788.580699944665,37
166.1352893144372,2387.980924997952,11.352917998307896,188.0,159.2561380745182,2741.559688305854,11.337103169754238,186.33333333333334,169.55752172794487,2283.5534998994867,11.35110035766137,187.0,-0.3765766404440964,0.0009883033236957627,11.397178887948948,-0.4133083021900323,20579.631925719223,6
195.01984317848795,1165.6481112985464,11.38387824340138,201.66666666666666,185.42403328821825,1435.7343913611362,11.377014551485388,194.0,187.535911231418,1268.7723734297329,11.380170921593752,197.33333333333334,-0.3824838190352892,0.0005379069749427997,11.398975816282402,-0.40444794373891596,8219.765696450206,5
230.9846422299527,663.3585968141489,11.394113589333154,249.33333333333334,229.49862976924194,783.4962257932991,11.392729804453396,250.0,231.28292748403263,608.5784234205308,11.394737809355098,249.33333333333334,-0.40877560253857353,0.00017571765909441222,11.400350005178801,-0.41828146024511126,-13143.903735229747,0
152.85411796288633,2374.3687588111093,11.346067333154748,203.66666666666666,138.57138063332624,2840.760133941326,11.316564482818965,171.66666666666666,140.37828435923535,2490.8347759114,11.32619031081844,163.66666666666666,-0.3529661203187906,0.0011920677102245912,11.395931419600174,-0.3766125958921775,31661.933737482494,22
167.698224852071,2986.514305301775,11.340327323438128,221.0,155.34667397456406,3663.104400772992,11.308754768878641,195.33333333333334,157.4371875034955,3290.2306856346777,11.318284475379464,198.66666666666666,-0.3634285760281331,0.0014728761651917569,11.39503809719771,-0.39477691395692993,22996.71195799084,12
169.34851959150345,2407.446838699432,11.355090733453869,209.66666666666666,159.55528461650317,2884.787720559981,11.336581265037694,205.33333333333334,166.20680976722855,2342.131355289244,11.350827257863031,198.33333333333334,-0.3720012474476361,0.0010203827058102267,11.397016522966293,-0.3964226854653823,20629.29076401854,7
170.3758682788783,2390.995231577106,11.355488524895838,211.33333333333334,160.06690081766422,2936.734274406434,11.333970715406506,184.0,164.7931454905426,2656.735625323616,11.341393833539636,189.0,-0.3698880514568469,0.001222008966822578,11.396191126486453,-0.4145135970943554,20570.0214839293,9
169.1523584747374,2329.2169408084437,11.35529702284547,201.33333333333334,160.91764074227356,2727.3490295274705,11.33859373041662,198.33333333333334,169.35557767810204,2188.752447301382,11.353701446589023,193.33333333333334,-0.3752122406679944,0.0009170471921123466,11.397436944726714,-0.3901663711231788,20027.23382909677,9
167.52192928490732,2151.175146336584,11.35891571113612,197.0,158.28518696658875,2525.6749351025132,11.34265361515688,188.66666666666666,165.056106754958,2154.18157032379,11.353130215776346,186.33333333333334,-0.3716423075865809,0.0009648402844060467,11.397214929994027,-0.3962981214673352,21400.99033426297,7
169.91195847921165,2638.0871357724172,11.350374031912608,199.0,161.99833335197593,3023.546389320807,11.334422452453877,197.0,171.217346562119,2245.6173167968086,11.354748017398375,191.66666666666666,-0.3767966818669655,0.000882482310911298,11.397601952348795,-0.40403180190167093,19476.68096213806,6
240.22215635171867,308.0406119920193,11.397798918112352,245.0,238.89295421751436,348.5860512954174,11.397314131927802,245.0,238.90484446482702,231.3102259690863,11.398629435534222,244.0,-0.4121708437398488,6.020150416249155e-05,11.400705895691843,-0.4147072306974336,-17792.353719434683,0
145.00044742228835,1284.2609812206026,11.36983530570161,132.33333333333334,136.34309459625732,1355.807823843682,11.362691343489965,119.66666666666667,152.87974407445108,861.1174609740877,11.380118837466036,151.0,-0.37005485448386444,0.0003311016271282611,11.399620501078829,-0.3701847447893223,31246.336513092145,5
184.23163051867428,1422.0291875395048,11.377748081608225,197.33333333333334,171.18479659064215,1817.6674083682062,11.365540409521577,184.33333333333334,170.85230590261853,1684.4328569830113,11.367538514451459,183.0,-0.3706193463478378,0.0008000260476504339,11.397856393989532,-0.3798783801393031,15522.13719408994,7
236.3747944653863,697.9166537493799,11.393461197128147,246.0,234.77617700025726,812.0209539241748,11.391912565743999,246.0,235.33827362110043,620.4990987701556,11.394148585976893,245.0,-0.4103284876635711,0.0001852452672850281,11.400307301912623,-0.4162641768343221,-15654.351393653518,1
171.9867786713795,2312.1822168923118,11.356346540074842,202.66666666666666,163.2893144371987,2735.981408284939,11.339033822430283,188.66666666666666,170.65710674377243,2196.0310243423487,11.353836494233175,192.0,-0.37529964953011924,0.0009018848663055667,11.397491691577798,-0.3900194622306264,18721.248140997737,5
